studentID,CourseID,Month,Attendance_Percentage
E2481,CSET240,October,91
E2481,CSET240,November,90
E2481,CSET240,December,86
E2481,CSET211,July,87
E2481,CSET211,August,87
E2481,CSET211,September,86
E2481,CSET211,October,79
E2481,CSET211,November,89
E2481,CSET211,December,88
E2481,CSET201,July,91
E2481,CSET201,August,89
E2481,CSET201,September,81
E2481,CSET201,October,87
E2481,CSET201,November,79
E2481,CSET201,December,86
E2482,CSET243,July,94
E2482,CSET243,August,89
E2482,CSET243,September,90
E2482,CSET243,October,91
E2482,CSET243,November,89
E2482,CSET243,December,83
E2482,CSET240,July,89
E2482,CSET240,August,83
E2482,CSET240,September,84
E2482,CSET240,October,87
E2482,CSET240,November,84
E2482,CSET240,December,86
E2482,CSET211,July,84
E2482,CSET211,August,86
E2482,CSET211,September,89
E2482,CSET211,October,89
E2482,CSET211,November,85
E2482,CSET211,December,84
E2482,CSET201,July,90
E2482,CSET201,August,93
E2482,CSET201,September,90
E2482,CSET201,October,82
E2482,CSET201,November,80
E2482,CSET201,December,84
E2483,CSET243,July,74
E2483,CSET243,August,73
E2483,CSET243,September,71
E2483,CSET243,October,63
E2483,CSET243,November,59
E2483,CSET243,December,58
E2483,CSET240,July,77
E2483,CSET240,August,67
E2483,CSET240,September,73
E2483,CSET240,October,73
E2483,CSET240,November,60
E2483,CSET240,December,60
E2483,CSET211,July,74
E2483,CSET211,August,70
E2483,CSET211,September,67
E2483,CSET211,October,63
E2483,CSET211,November,63
E2483,CSET211,December,64
E2483,CSET201,July,71
E2483,CSET201,August,68
E2483,CSET201,September,72
E2483,CSET201,October,63
E2483,CSET201,November,66
E2483,CSET201,December,54
E2484,CSET243,July,99
E2484,CSET243,August,93
E2484,CSET243,September,91
E2484,CSET243,October,92
E2484,CSET243,November,99
E2484,CSET243,December,90
E2484,CSET240,July,100
E2484,CSET240,August,100
E2484,CSET240,September,97
E2484,CSET240,October,100
E2484,CSET240,November,97
E2484,CSET240,December,100
E2484,CSET211,July,95
E2484,CSET211,August,95
E2484,CSET211,September,100
E2484,CSET211,October,100
E2484,CSET211,November,98
E2484,CSET211,December,96
E2484,CSET201,July,96
E2484,CSET201,August,99
E2484,CSET201,September,93
E2484,CSET201,October,99
E2484,CSET201,November,97
E2484,CSET201,December,96
E2485,CSET243,July,60
E2485,CSET243,August,54
E2485,CSET243,September,46
E2485,CSET243,October,49
E2485,CSET243,November,38
E2485,CSET243,December,36
E2485,CSET240,July,59
E2485,CSET240,August,52
E2485,CSET240,September,45
E2485,CSET240,October,50
E2485,CSET240,November,37
E2485,CSET240,December,36
E2485,CSET211,July,60
E2485,CSET211,August,52
E2485,CSET211,September,46
E2485,CSET211,October,46
E2485,CSET211,November,41
E2485,CSET211,December,35
E2485,CSET201,July,66
E2485,CSET201,August,59
E2485,CSET201,September,51
E2485,CSET201,October,47
E2485,CSET201,November,37
E2485,CSET201,December,31
E2486,CSET243,July,87
E2486,CSET243,August,88
E2486,CSET243,September,87
E2486,CSET243,October,86
E2486,CSET243,November,86
E2486,CSET243,December,84
E2486,CSET240,July,90
E2486,CSET240,August,87
E2486,CSET240,September,88
E2486,CSET240,October,84
E2486,CSET240,November,88
E2486,CSET240,December,85
E2486,CSET211,July,90
E2486,CSET211,August,88
E2486,CSET211,September,85
E2486,CSET211,October,89
E2486,CSET211,November,88
E2486,CSET211,December,88
E2486,CSET201,July,87
E2486,CSET201,August,85
E2486,CSET201,September,87
E2486,CSET201,October,92
E2486,CSET201,November,83
E2486,CSET201,December,81
E2487,CSET243,July,90
E2487,CSET243,August,91
E2487,CSET243,September,85
E2487,CSET243,October,88
E2487,CSET243,November,88
E2487,CSET243,December,84
E2487,CSET240,July,88
E2487,CSET240,August,91
E2487,CSET240,September,84
E2487,CSET240,October,87
E2487,CSET240,November,82
E2487,CSET240,December,89
E2487,CSET211,July,92
E2487,CSET211,August,87
E2487,CSET211,September,85
E2487,CSET211,October,84
E2487,CSET211,November,83
E2487,CSET211,December,83
E2487,CSET201,July,86
E2487,CSET201,August,91
E2487,CSET201,September,85
E2487,CSET201,October,89
E2487,CSET201,November,84
E2487,CSET201,December,86
E2488,CSET243,July,60
E2488,CSET243,August,59
E2488,CSET243,September,50
E2488,CSET243,October,42
E2488,CSET243,November,40
E2488,CSET243,December,36
E2488,CSET240,July,62
E2488,CSET240,August,56
E2488,CSET240,September,56
E2488,CSET240,October,45
E2488,CSET240,November,40
E2488,CSET240,December,38
E2488,CSET211,July,58
E2488,CSET211,August,47
E2488,CSET211,September,44
E2488,CSET211,October,42
E2488,CSET211,November,36
E2488,CSET211,December,35
E2488,CSET201,July,61
E2488,CSET201,August,60
E2488,CSET201,September,46
E2488,CSET201,October,45
E2488,CSET201,November,40
E2488,CSET201,December,34
E2489,CSET243,July,88
E2489,CSET243,August,91
E2489,CSET243,September,89
E2489,CSET243,October,89
E2489,CSET243,November,81
E2489,CSET243,December,86
E2489,CSET240,July,86
E2489,CSET240,August,90
E2489,CSET240,September,91
E2489,CSET240,October,85
E2489,CSET240,November,82
E2489,CSET240,December,83
E2489,CSET211,July,88
E2489,CSET211,August,90
E2489,CSET211,September,87
E2489,CSET211,October,83
E2489,CSET211,November,88
E2489,CSET211,December,83
E2489,CSET201,July,94
E2489,CSET201,August,82
E2489,CSET201,September,80
E2489,CSET201,October,86
E2489,CSET201,November,87
E2489,CSET201,December,80
E2490,CSET243,July,87
E2490,CSET243,August,84
E2490,CSET243,September,90
E2490,CSET243,October,87
E2490,CSET243,November,80
E2490,CSET243,December,82
E2490,CSET240,July,86
E2490,CSET240,August,88
E2490,CSET240,September,89
E2490,CSET240,October,83
E2490,CSET240,November,92
E2490,CSET240,December,86
E2490,CSET211,July,86
E2490,CSET211,August,87
E2490,CSET211,September,84
E2490,CSET211,October,92
E2490,CSET211,November,86
E2490,CSET211,December,79
E2490,CSET201,July,89
E2490,CSET201,August,92
E2490,CSET201,September,87
E2490,CSET201,October,80
E2490,CSET201,November,88
E2490,CSET201,December,82
E2491,CSET243,July,59
E2491,CSET243,August,53
E2491,CSET243,September,54
E2491,CSET243,October,48
E2491,CSET243,November,34
E2491,CSET243,December,34
E2491,CSET240,July,51
E2491,CSET240,August,57
E2491,CSET240,September,49
E2491,CSET240,October,44
E2491,CSET240,November,41
E2491,CSET240,December,35
E2491,CSET211,July,60
E2491,CSET211,August,51
E2491,CSET211,September,49
E2491,CSET211,October,49
E2491,CSET211,November,37
E2491,CSET211,December,31
E2491,CSET201,July,60
E2491,CSET201,August,60
E2491,CSET201,September,53
E2491,CSET201,October,47
E2491,CSET201,November,38
E2491,CSET201,December,39
E2492,CSET243,July,97
E2492,CSET243,August,99
E2492,CSET243,September,95
E2492,CSET243,October,99
E2492,CSET243,November,98
E2492,CSET243,December,100
E2492,CSET240,July,96
E2492,CSET240,August,91
E2492,CSET240,September,98
E2492,CSET240,October,99
E2492,CSET240,November,100
E2492,CSET240,December,100
E2492,CSET211,July,99
E2492,CSET211,August,98
E2492,CSET211,September,100
E2492,CSET211,October,96
E2492,CSET211,November,95
E2492,CSET211,December,97
E2492,CSET201,July,99
E2492,CSET201,August,99
E2492,CSET201,September,97
E2492,CSET201,October,100
E2492,CSET201,November,97
E2492,CSET201,December,93
E2493,CSET243,July,92
E2493,CSET243,August,91
E2493,CSET243,September,89
E2493,CSET243,October,88
E2493,CSET243,November,86
E2493,CSET243,December,84
E2493,CSET240,July,89
E2493,CSET240,August,90
E2493,CSET240,September,90
E2493,CSET240,October,83
E2493,CSET240,November,84
E2493,CSET240,December,83
E2493,CSET211,July,91
E2493,CSET211,August,81
E2493,CSET211,September,90
E2493,CSET211,October,89
E2493,CSET211,November,86
E2493,CSET211,December,87
E2493,CSET201,July,86
E2493,CSET201,August,94
E2493,CSET201,September,83
E2493,CSET201,October,86
E2493,CSET201,November,88
E2493,CSET201,December,84
E2494,CSET243,July,93
E2494,CSET243,August,85
E2494,CSET243,September,84
E2494,CSET243,October,85
E2494,CSET243,November,84
E2494,CSET243,December,88
E2494,CSET240,July,91
E2494,CSET240,August,94
E2494,CSET240,September,91
E2494,CSET240,October,88
E2494,CSET240,November,91
E2494,CSET240,December,85
E2494,CSET211,July,88
E2494,CSET211,August,89
E2494,CSET211,September,88
E2494,CSET211,October,86
E2494,CSET211,November,84
E2494,CSET211,December,84
E2494,CSET201,July,93
E2494,CSET201,August,85
E2494,CSET201,September,93
E2494,CSET201,October,89
E2494,CSET201,November,86
E2494,CSET201,December,84
E2495,CSET243,July,72
E2495,CSET243,August,70
E2495,CSET243,September,67
E2495,CSET243,October,64
E2495,CSET243,November,62
E2495,CSET243,December,56
E2495,CSET240,July,71
E2495,CSET240,August,77
E2495,CSET240,September,64
E2495,CSET240,October,69
E2495,CSET240,November,61
E2495,CSET240,December,61
E2495,CSET211,July,73
E2495,CSET211,August,79
E2495,CSET211,September,68
E2495,CSET211,October,66
E2495,CSET211,November,65
E2495,CSET211,December,56
E2495,CSET201,July,70
E2495,CSET201,August,73
E2495,CSET201,September,70
E2495,CSET201,October,68
E2495,CSET201,November,62
E2495,CSET201,December,56
E2496,CSET243,July,95
E2496,CSET243,August,87
E2496,CSET243,September,90
E2496,CSET243,October,81
E2496,CSET243,November,83
E2496,CSET243,December,83
E2496,CSET240,July,92
E2496,CSET240,August,86
E2496,CSET240,September,87
E2496,CSET240,October,88
E2496,CSET240,November,88
E2496,CSET240,December,86
E2496,CSET211,July,87
E2496,CSET211,August,86
E2496,CSET211,September,83
E2496,CSET211,October,91
E2496,CSET211,November,79
E2496,CSET211,December,85
E2496,CSET201,July,91
E2496,CSET201,August,87
E2496,CSET201,September,89
E2496,CSET201,October,83
E2496,CSET201,November,84
E2496,CSET201,December,89
E2497,CSET243,July,99
E2497,CSET243,August,94
E2497,CSET243,September,100
E2497,CSET243,October,98
E2497,CSET243,November,92
E2497,CSET243,December,97
E2497,CSET240,July,97
E2497,CSET240,August,97
E2497,CSET240,September,96
E2497,CSET240,October,96
E2497,CSET240,November,97
E2497,CSET240,December,100
E2497,CSET211,July,100
E2497,CSET211,August,99
E2497,CSET211,September,98
E2497,CSET211,October,99
E2497,CSET211,November,99
E2497,CSET211,December,99
E2497,CSET201,July,100
E2497,CSET201,August,93
E2497,CSET201,September,96
E2497,CSET201,October,96
E2497,CSET201,November,100
E2497,CSET201,December,96
E2498,CSET243,July,72
E2498,CSET243,August,75
E2498,CSET243,September,68
E2498,CSET243,October,66
E2498,CSET243,November,58
E2498,CSET243,December,62
E2498,CSET240,July,82
E2498,CSET240,August,72
E2498,CSET240,September,72
E2498,CSET240,October,68
E2498,CSET240,November,63
E2498,CSET240,December,59
E2498,CSET211,July,81
E2498,CSET211,August,71
E2498,CSET211,September,64
E2498,CSET211,October,65
E2498,CSET211,November,59
E2498,CSET211,December,53
E2498,CSET201,July,76
E2498,CSET201,August,70
E2498,CSET201,September,61
E2498,CSET201,October,68
E2498,CSET201,November,63
E2498,CSET201,December,61
E2499,CSET243,July,85
E2499,CSET243,August,93
E2499,CSET243,September,87
E2499,CSET243,October,85
E2499,CSET243,November,83
E2499,CSET243,December,79
E2499,CSET240,July,90
E2499,CSET240,August,91
E2499,CSET240,September,83
E2499,CSET240,October,86
E2499,CSET240,November,86
E2499,CSET240,December,85
E2499,CSET211,July,89
E2499,CSET211,August,88
E2499,CSET211,September,86
E2499,CSET211,October,81
E2499,CSET211,November,83
E2499,CSET211,December,93
E2499,CSET201,July,89
E2499,CSET201,August,85
E2499,CSET201,September,89
E2499,CSET201,October,85
E2499,CSET201,November,86
E2499,CSET201,December,84
E2500,CSET243,July,94
E2500,CSET243,August,92
E2500,CSET243,September,89
E2500,CSET243,October,100
E2500,CSET243,November,96
E2500,CSET243,December,96
E2500,CSET240,July,97
E2500,CSET240,August,99
E2500,CSET240,September,100
E2500,CSET240,October,100
E2500,CSET240,November,92
E2500,CSET240,December,94
E2500,CSET211,July,100
E2500,CSET211,August,97
E2500,CSET211,September,93
E2500,CSET211,October,97
E2500,CSET211,November,96
E2500,CSET211,December,99
E2500,CSET201,July,99
E2500,CSET201,August,96
E2500,CSET201,September,97
E2500,CSET201,October,96
E2500,CSET201,November,100
E2500,CSET201,December,95
E2501,CSET243,July,87
E2501,CSET243,August,88
E2501,CSET243,September,87
E2501,CSET243,October,83
E2501,CSET243,November,85
E2501,CSET243,December,88
E2501,CSET240,July,96
E2501,CSET240,August,94
E2501,CSET240,September,85
E2501,CSET240,October,91
E2501,CSET240,November,87
E2501,CSET240,December,86
E2501,CSET211,July,86
E2501,CSET211,August,87
E2501,CSET211,September,87
E2501,CSET211,October,86
E2501,CSET211,November,89
E2501,CSET211,December,87
E2501,CSET201,July,93
E2501,CSET201,August,87
E2501,CSET201,September,85
E2501,CSET201,October,82
E2501,CSET201,November,88
E2501,CSET201,December,90
E2502,CSET243,July,97
E2502,CSET243,August,97
E2502,CSET243,September,94
E2502,CSET243,October,95
E2502,CSET243,November,100
E2502,CSET243,December,98
E2502,CSET240,July,98
E2502,CSET240,August,96
E2502,CSET240,September,96
E2502,CSET240,October,96
E2502,CSET240,November,90
E2502,CSET240,December,98
E2502,CSET211,July,100
E2502,CSET211,August,100
E2502,CSET211,September,95
E2502,CSET211,October,98
E2502,CSET211,November,100
E2502,CSET211,December,97
E2502,CSET201,July,96
E2502,CSET201,August,94
E2502,CSET201,September,90
E2502,CSET201,October,96
E2502,CSET201,November,97
E2502,CSET201,December,94
E2503,CSET243,July,58
E2503,CSET243,August,54
E2503,CSET243,September,51
E2503,CSET243,October,43
E2503,CSET243,November,38
E2503,CSET243,December,29
E2503,CSET240,July,68
E2503,CSET240,August,52
E2503,CSET240,September,49
E2503,CSET240,October,46
E2503,CSET240,November,40
E2503,CSET240,December,35
E2503,CSET211,July,63
E2503,CSET211,August,63
E2503,CSET211,September,47
E2503,CSET211,October,43
E2503,CSET211,November,42
E2503,CSET211,December,33
E2503,CSET201,July,58
E2503,CSET201,August,46
E2503,CSET201,September,49
E2503,CSET201,October,44
E2503,CSET201,November,36
E2503,CSET201,December,35
E2504,CSET243,July,86
E2504,CSET243,August,93
E2504,CSET243,September,87
E2504,CSET243,October,87
E2504,CSET243,November,92
E2504,CSET243,December,88
E2504,CSET240,July,93
E2504,CSET240,August,85
E2504,CSET240,September,91
E2504,CSET240,October,88
E2504,CSET240,November,89
E2504,CSET240,December,85
E2504,CSET211,July,99
E2504,CSET211,August,90
E2504,CSET211,September,89
E2504,CSET211,October,88
E2504,CSET211,November,88
E2504,CSET211,December,78
E2504,CSET201,July,88
E2504,CSET201,August,90
E2504,CSET201,September,86
E2504,CSET201,October,87
E2504,CSET201,November,81
E2504,CSET201,December,84
E2505,CSET243,July,96
E2505,CSET243,August,100
E2505,CSET243,September,94
E2505,CSET243,October,98
E2505,CSET243,November,98
E2505,CSET243,December,92
E2505,CSET240,July,98
E2505,CSET240,August,92
E2505,CSET240,September,94
E2505,CSET240,October,100
E2505,CSET240,November,97
E2505,CSET240,December,97
E2505,CSET211,July,97
E2505,CSET211,August,100
E2505,CSET211,September,94
E2505,CSET211,October,98
E2505,CSET211,November,97
E2505,CSET211,December,94
E2505,CSET201,July,100
E2505,CSET201,August,98
E2505,CSET201,September,98
E2505,CSET201,October,94
E2505,CSET201,November,97
E2505,CSET201,December,95
E2506,CSET243,July,97
E2506,CSET243,August,96
E2506,CSET243,September,98
E2506,CSET243,October,94
E2506,CSET243,November,95
E2506,CSET243,December,95
E2506,CSET240,July,93
E2506,CSET240,August,94
E2506,CSET240,September,97
E2506,CSET240,October,98
E2506,CSET240,November,100
E2506,CSET240,December,96
E2506,CSET211,July,95
E2506,CSET211,August,99
E2506,CSET211,September,97
E2506,CSET211,October,99
E2506,CSET211,November,97
E2506,CSET211,December,94
E2506,CSET201,July,100
E2506,CSET201,August,99
E2506,CSET201,September,99
E2506,CSET201,October,91
E2506,CSET201,November,99
E2506,CSET201,December,92
E2507,CSET243,July,100
E2507,CSET243,August,94
E2507,CSET243,September,99
E2507,CSET243,October,100
E2507,CSET243,November,91
E2507,CSET243,December,96
E2507,CSET240,July,93
E2507,CSET240,August,90
E2507,CSET240,September,99
E2507,CSET240,October,94
E2507,CSET240,November,91
E2507,CSET240,December,95
E2507,CSET211,July,99
E2507,CSET211,August,98
E2507,CSET211,September,94
E2507,CSET211,October,98
E2507,CSET211,November,99
E2507,CSET211,December,95
E2507,CSET201,July,98
E2507,CSET201,August,95
E2507,CSET201,September,99
E2507,CSET201,October,94
E2507,CSET201,November,95
E2507,CSET201,December,94
E2508,CSET243,July,55
E2508,CSET243,August,52
E2508,CSET243,September,46
E2508,CSET243,October,47
E2508,CSET243,November,42
E2508,CSET243,December,38
E2508,CSET240,July,56
E2508,CSET240,August,55
E2508,CSET240,September,54
E2508,CSET240,October,48
E2508,CSET240,November,41
E2508,CSET240,December,34
E2508,CSET211,July,58
E2508,CSET211,August,58
E2508,CSET211,September,47
E2508,CSET211,October,50
E2508,CSET211,November,38
E2508,CSET211,December,33
E2508,CSET201,July,60
E2508,CSET201,August,59
E2508,CSET201,September,54
E2508,CSET201,October,44
E2508,CSET201,November,39
E2508,CSET201,December,34
E2509,CSET243,July,87
E2509,CSET243,August,87
E2509,CSET243,September,93
E2509,CSET243,October,90
E2509,CSET243,November,85
E2509,CSET243,December,78
E2509,CSET240,July,90
E2509,CSET240,August,90
E2509,CSET240,September,92
E2509,CSET240,October,90
E2509,CSET240,November,86
E2509,CSET240,December,86
E2509,CSET211,July,89
E2509,CSET211,August,86
E2509,CSET211,September,90
E2509,CSET211,October,87
E2509,CSET211,November,87
E2509,CSET211,December,84
E2509,CSET201,July,87
E2509,CSET201,August,91
E2509,CSET201,September,90
E2509,CSET201,October,93
E2509,CSET201,November,88
E2509,CSET201,December,77
E2510,CSET243,July,100
E2510,CSET243,August,96
E2510,CSET243,September,92
E2510,CSET243,October,93
E2510,CSET243,November,93
E2510,CSET243,December,92
E2510,CSET240,July,98
E2510,CSET240,August,100
E2510,CSET240,September,99
E2510,CSET240,October,99
E2510,CSET240,November,95
E2510,CSET240,December,98
E2510,CSET211,July,98
E2510,CSET211,August,98
E2510,CSET211,September,98
E2510,CSET211,October,97
E2510,CSET211,November,93
E2510,CSET211,December,98
E2510,CSET201,July,97
E2510,CSET201,August,98
E2510,CSET201,September,97
E2510,CSET201,October,91
E2510,CSET201,November,100
E2510,CSET201,December,100
E2511,CSET243,July,71
E2511,CSET243,August,70
E2511,CSET243,September,67
E2511,CSET243,October,69
E2511,CSET243,November,65
E2511,CSET243,December,57
E2511,CSET240,July,74
E2511,CSET240,August,70
E2511,CSET240,September,71
E2511,CSET240,October,63
E2511,CSET240,November,61
E2511,CSET240,December,60
E2511,CSET211,July,75
E2511,CSET211,August,70
E2511,CSET211,September,70
E2511,CSET211,October,65
E2511,CSET211,November,65
E2511,CSET211,December,57
E2511,CSET201,July,80
E2511,CSET201,August,71
E2511,CSET201,September,67
E2511,CSET201,October,65
E2511,CSET201,November,67
E2511,CSET201,December,59
E2512,CSET243,July,76
E2512,CSET243,August,71
E2512,CSET243,September,67
E2512,CSET243,October,64
E2512,CSET243,November,62
E2512,CSET243,December,65
E2512,CSET240,July,81
E2512,CSET240,August,78
E2512,CSET240,September,72
E2512,CSET240,October,65
E2512,CSET240,November,63
E2512,CSET240,December,55
E2512,CSET211,July,77
E2512,CSET211,August,66
E2512,CSET211,September,71
E2512,CSET211,October,71
E2512,CSET211,November,64
E2512,CSET211,December,64
E2512,CSET201,July,71
E2512,CSET201,August,69
E2512,CSET201,September,65
E2512,CSET201,October,70
E2512,CSET201,November,66
E2512,CSET201,December,59
E2513,CSET243,July,61
E2513,CSET243,August,52
E2513,CSET243,September,44
E2513,CSET243,October,48
E2513,CSET243,November,40
E2513,CSET243,December,37
E2513,CSET240,July,60
E2513,CSET240,August,57
E2513,CSET240,September,48
E2513,CSET240,October,46
E2513,CSET240,November,42
E2513,CSET240,December,35
E2513,CSET211,July,65
E2513,CSET211,August,57
E2513,CSET211,September,48
E2513,CSET211,October,47
E2513,CSET211,November,37
E2513,CSET211,December,34
E2513,CSET201,July,55
E2513,CSET201,August,56
E2513,CSET201,September,48
E2513,CSET201,October,45
E2513,CSET201,November,41
E2513,CSET201,December,33
E2514,CSET243,July,92
E2514,CSET243,August,91
E2514,CSET243,September,86
E2514,CSET243,October,86
E2514,CSET243,November,80
E2514,CSET243,December,90
E2514,CSET240,July,88
E2514,CSET240,August,92
E2514,CSET240,September,83
E2514,CSET240,October,81
E2514,CSET240,November,89
E2514,CSET240,December,85
E2514,CSET211,July,89
E2514,CSET211,August,87
E2514,CSET211,September,88
E2514,CSET211,October,91
E2514,CSET211,November,84
E2514,CSET211,December,90
E2514,CSET201,July,92
E2514,CSET201,August,91
E2514,CSET201,September,83
E2514,CSET201,October,89
E2514,CSET201,November,86
E2514,CSET201,December,88
E2515,CSET243,July,94
E2515,CSET243,August,91
E2515,CSET243,September,89
E2515,CSET243,October,89
E2515,CSET243,November,88
E2515,CSET243,December,82
E2515,CSET240,July,88
E2515,CSET240,August,88
E2515,CSET240,September,94
E2515,CSET240,October,90
E2515,CSET240,November,81
E2515,CSET240,December,83
E2515,CSET211,July,88
E2515,CSET211,August,89
E2515,CSET211,September,87
E2515,CSET211,October,89
E2515,CSET211,November,88
E2515,CSET211,December,81
E2515,CSET201,July,87
E2515,CSET201,August,86
E2515,CSET201,September,91
E2515,CSET201,October,89
E2515,CSET201,November,85
E2515,CSET201,December,82
E2516,CSET243,July,62
E2516,CSET243,August,52
E2516,CSET243,September,51
E2516,CSET243,October,42
E2516,CSET243,November,45
E2516,CSET243,December,37
E2516,CSET240,July,61
E2516,CSET240,August,53
E2516,CSET240,September,56
E2516,CSET240,October,45
E2516,CSET240,November,36
E2516,CSET240,December,34
E2516,CSET211,July,58
E2516,CSET211,August,56
E2516,CSET211,September,49
E2516,CSET211,October,47
E2516,CSET211,November,34
E2516,CSET211,December,38
E2516,CSET201,July,58
E2516,CSET201,August,51
E2516,CSET201,September,50
E2516,CSET201,October,44
E2516,CSET201,November,42
E2516,CSET201,December,37
E2517,CSET243,July,61
E2517,CSET243,August,55
E2517,CSET243,September,49
E2517,CSET243,October,49
E2517,CSET243,November,39
E2517,CSET243,December,33
E2517,CSET240,July,56
E2517,CSET240,August,55
E2517,CSET240,September,50
E2517,CSET240,October,47
E2517,CSET240,November,34
E2517,CSET240,December,33
E2517,CSET211,July,55
E2517,CSET211,August,57
E2517,CSET211,September,46
E2517,CSET211,October,42
E2517,CSET211,November,44
E2517,CSET211,December,38
E2517,CSET201,July,57
E2517,CSET201,August,53
E2517,CSET201,September,49
E2517,CSET201,October,39
E2517,CSET201,November,36
E2517,CSET201,December,39
E2518,CSET243,July,94
E2518,CSET243,August,92
E2518,CSET243,September,86
E2518,CSET243,October,82
E2518,CSET243,November,90
E2518,CSET243,December,87
E2518,CSET240,July,84
E2518,CSET240,August,88
E2518,CSET240,September,92
E2518,CSET240,October,80
E2518,CSET240,November,85
E2518,CSET240,December,85
E2518,CSET211,July,90
E2518,CSET211,August,88
E2518,CSET211,September,89
E2518,CSET211,October,91
E2518,CSET211,November,89
E2518,CSET211,December,84
E2518,CSET201,July,86
E2518,CSET201,August,89
E2518,CSET201,September,82
E2518,CSET201,October,89
E2518,CSET201,November,86
E2518,CSET201,December,84
E2519,CSET243,July,90
E2519,CSET243,August,84
E2519,CSET243,September,90
E2519,CSET243,October,87
E2519,CSET243,November,83
E2519,CSET243,December,87
E2519,CSET240,July,92
E2519,CSET240,August,95
E2519,CSET240,September,84
E2519,CSET240,October,83
E2519,CSET240,November,85
E2519,CSET240,December,88
E2519,CSET211,July,91
E2519,CSET211,August,90
E2519,CSET211,September,86
E2519,CSET211,October,88
E2519,CSET211,November,87
E2519,CSET211,December,84
E2519,CSET201,July,87
E2519,CSET201,August,87
E2519,CSET201,September,92
E2519,CSET201,October,87
E2519,CSET201,November,86
E2519,CSET201,December,85
E2520,CSET243,July,100
E2520,CSET243,August,94
E2520,CSET243,September,97
E2520,CSET243,October,98
E2520,CSET243,November,96
E2520,CSET243,December,91
E2520,CSET240,July,97
E2520,CSET240,August,92
E2520,CSET240,September,97
E2520,CSET240,October,97
E2520,CSET240,November,97
E2520,CSET240,December,96
E2520,CSET211,July,90
E2520,CSET211,August,93
E2520,CSET211,September,92
E2520,CSET211,October,100
E2520,CSET211,November,97
E2520,CSET211,December,100
E2520,CSET201,July,100
E2520,CSET201,August,100
E2520,CSET201,September,96
E2520,CSET201,October,94
E2520,CSET201,November,100
E2520,CSET201,December,92
E2521,CSET243,July,94
E2521,CSET243,August,94
E2521,CSET243,September,94
E2521,CSET243,October,94
E2521,CSET243,November,97
E2521,CSET243,December,100
E2521,CSET240,July,98
E2521,CSET240,August,96
E2521,CSET240,September,96
E2521,CSET240,October,100
E2521,CSET240,November,96
E2521,CSET240,December,91
E2521,CSET211,July,94
E2521,CSET211,August,94
E2521,CSET211,September,98
E2521,CSET211,October,98
E2521,CSET211,November,96
E2521,CSET211,December,97
E2521,CSET201,July,97
E2521,CSET201,August,98
E2521,CSET201,September,100
E2521,CSET201,October,95
E2521,CSET201,November,95
E2521,CSET201,December,98
E2522,CSET243,July,75
E2522,CSET243,August,78
E2522,CSET243,September,69
E2522,CSET243,October,62
E2522,CSET243,November,61
E2522,CSET243,December,61
E2522,CSET240,July,72
E2522,CSET240,August,72
E2522,CSET240,September,68
E2522,CSET240,October,70
E2522,CSET240,November,65
E2522,CSET240,December,58
E2522,CSET211,July,74
E2522,CSET211,August,70
E2522,CSET211,September,70
E2522,CSET211,October,65
E2522,CSET211,November,58
E2522,CSET211,December,55
E2522,CSET201,July,80
E2522,CSET201,August,71
E2522,CSET201,September,70
E2522,CSET201,October,67
E2522,CSET201,November,57
E2522,CSET201,December,62
E2523,CSET243,July,53
E2523,CSET243,August,55
E2523,CSET243,September,50
E2523,CSET243,October,49
E2523,CSET243,November,45
E2523,CSET243,December,38
E2523,CSET240,July,53
E2523,CSET240,August,51
E2523,CSET240,September,49
E2523,CSET240,October,49
E2523,CSET240,November,35
E2523,CSET240,December,38
E2523,CSET211,July,55
E2523,CSET211,August,56
E2523,CSET211,September,51
E2523,CSET211,October,41
E2523,CSET211,November,41
E2523,CSET211,December,31
E2523,CSET201,July,53
E2523,CSET201,August,55
E2523,CSET201,September,46
E2523,CSET201,October,46
E2523,CSET201,November,43
E2523,CSET201,December,34
E2524,CSET243,July,78
E2524,CSET243,August,73
E2524,CSET243,September,67
E2524,CSET243,October,65
E2524,CSET243,November,66
E2524,CSET243,December,58
E2524,CSET240,July,75
E2524,CSET240,August,66
E2524,CSET240,September,69
E2524,CSET240,October,60
E2524,CSET240,November,61
E2524,CSET240,December,59
E2524,CSET211,July,74
E2524,CSET211,August,72
E2524,CSET211,September,67
E2524,CSET211,October,68
E2524,CSET211,November,63
E2524,CSET211,December,60
E2524,CSET201,July,73
E2524,CSET201,August,70
E2524,CSET201,September,65
E2524,CSET201,October,68
E2524,CSET201,November,58
E2524,CSET201,December,62
E2525,CSET243,July,96
E2525,CSET243,August,100
E2525,CSET243,September,100
E2525,CSET243,October,99
E2525,CSET243,November,93
E2525,CSET243,December,98
E2525,CSET240,July,98
E2525,CSET240,August,100
E2525,CSET240,September,96
E2525,CSET240,October,95
E2525,CSET240,November,93
E2525,CSET240,December,98
E2525,CSET211,July,96
E2525,CSET211,August,99
E2525,CSET211,September,95
E2525,CSET211,October,94
E2525,CSET211,November,91
E2525,CSET211,December,100
E2525,CSET201,July,94
E2525,CSET201,August,97
E2525,CSET201,September,100
E2525,CSET201,October,97
E2525,CSET201,November,97
E2525,CSET201,December,100
E2526,CSET243,July,79
E2526,CSET243,August,72
E2526,CSET243,September,71
E2526,CSET243,October,65
