studentID,Current_CGPA,CourseID,Quiz_1,Quiz_2,Quiz_3,Midterm
E2552,7.86,CSET201,72,64,80,76
E2553,8.31,CSET243,67,51,63,75
E2553,8.31,CSET240,64,80,83,77
E2553,8.31,CSET211,100,78,88,76
E2553,8.31,CSET201,85,90,86,83
E2554,5.75,CSET243,59,34,20,27
E2554,5.75,CSET240,77,61,38,38
E2554,5.75,CSET211,71,49,56,66
E2554,5.75,CSET201,63,54,57,62
E2555,9.17,CSET243,64,69,58,51
E2555,9.17,CSET240,66,97,76,83
E2555,9.17,CSET211,88,100,86,89
E2555,9.17,CSET201,82,99,100,98
E2556,9.03,CSET243,63,56,76,75
E2556,9.03,CSET240,100,85,93,65
E2556,9.03,CSET211,72,100,96,84
E2556,9.03,CSET201,100,98,100,100
E2557,7.99,CSET243,54,80,57,65
E2557,7.99,CSET240,97,60,73,96
E2557,7.99,CSET211,82,69,100,84
E2557,7.99,CSET201,91,87,84,94
E2558,7.52,CSET243,43,73,50,44
E2558,7.52,CSET240,59,81,84,91
E2558,7.52,CSET211,95,74,86,81
E2558,7.52,CSET201,89,92,100,89
E2559,7.43,CSET243,29,68,49,66
E2559,7.43,CSET240,87,68,78,55
E2559,7.43,CSET211,67,98,71,82
E2559,7.43,CSET201,88,88,71,90
E2560,7.5,CSET243,51,47,70,49
E2560,7.5,CSET240,68,80,65,97
E2560,7.5,CSET211,78,85,87,76
E2560,7.5,CSET201,90,97,90,89
E2561,7.57,CSET243,59,58,63,61
E2561,7.57,CSET240,73,79,84,56
E2561,7.57,CSET211,73,86,58,62
E2561,7.57,CSET201,95,89,91,88
E2562,8.07,CSET243,62,63,50,54
E2562,8.07,CSET240,67,55,86,71
E2562,8.07,CSET211,100,76,79,86
E2562,8.07,CSET201,87,87,89,89
E2563,9.21,CSET243,67,57,71,46
E2563,9.21,CSET240,84,90,100,90
E2563,9.21,CSET211,100,97,99,76
E2563,9.21,CSET201,98,100,95,99
E2564,8.69,CSET243,80,42,65,58
E2564,8.69,CSET240,71,68,74,74
E2564,8.69,CSET211,71,67,95,97
E2564,8.69,CSET201,95,95,100,100
E2565,9.12,CSET243,44,100,88,80
E2565,9.12,CSET240,78,91,100,80
E2565,9.12,CSET211,95,88,100,100
E2565,9.12,CSET201,99,100,97,94
E2566,7.9,CSET243,52,66,72,80
E2566,7.9,CSET240,66,76,87,80
E2566,7.9,CSET211,70,82,69,85
E2566,7.9,CSET201,99,82,82,92
E2567,5.13,CSET243,37,53,42,37
E2567,5.13,CSET240,48,48,62,51
E2567,5.13,CSET211,59,58,55,31
E2567,5.13,CSET201,57,62,54,70
E2568,8.02,CSET243,79,63,74,77
E2568,8.02,CSET240,88,87,56,71
E2568,8.02,CSET211,76,70,75,75
E2568,8.02,CSET201,91,88,93,97
E2569,8.74,CSET243,66,54,91,82
E2569,8.74,CSET240,76,76,100,75
E2569,8.74,CSET211,77,83,99,85
E2569,8.74,CSET201,100,100,100,91
E2570,7.84,CSET243,59,69,64,68
E2570,7.84,CSET240,93,78,90,81
E2570,7.84,CSET211,80,90,86,96
E2570,7.84,CSET201,93,85,95,79
E2571,7.8,CSET243,57,95,63,58
E2571,7.8,CSET240,85,100,60,90
E2571,7.8,CSET211,87,100,80,74
E2571,7.8,CSET201,92,96,88,86
E2572,5.09,CSET243,40,32,51,44
E2572,5.09,CSET240,39,63,60,39
E2572,5.09,CSET211,64,53,38,55
E2572,5.09,CSET201,58,54,57,72
E2573,7.75,CSET243,55,29,53,72
E2573,7.75,CSET240,75,47,74,72
E2573,7.75,CSET211,83,93,76,91
E2573,7.75,CSET201,89,100,75,89
E2574,9.24,CSET243,74,76,100,72
E2574,9.24,CSET240,100,85,79,100
E2574,9.24,CSET211,100,91,85,89
E2574,9.24,CSET201,94,99,96,98
E2575,9.14,CSET243,81,62,66,85
E2575,9.14,CSET240,97,83,65,84
E2575,9.14,CSET211,86,76,100,90
E2575,9.14,CSET201,90,100,98,96
E2576,5.77,CSET243,20,41,20,70
E2576,5.77,CSET240,52,57,62,41
E2576,5.77,CSET211,39,59,64,56
E2576,5.77,CSET201,62,72,57,64
E2577,7.9,CSET243,48,83,70,76
E2577,7.9,CSET240,93,71,65,88
E2577,7.9,CSET211,63,81,100,75
E2577,7.9,CSET201,85,88,80,95
E2578,5.88,CSET243,44,46,53,40
E2578,5.88,CSET240,47,52,59,48
E2578,5.88,CSET211,52,58,51,48
E2578,5.88,CSET201,46,68,67,69
E2579,7.89,CSET243,79,91,43,70
E2579,7.89,CSET240,80,79,68,81
E2579,7.89,CSET211,90,87,93,85
E2579,7.89,CSET201,93,94,87,93
E2580,7.91,CSET243,93,71,78,73
E2580,7.91,CSET240,100,80,86,100
E2580,7.91,CSET211,84,88,65,82
E2580,7.91,CSET201,93,100,79,91
E2581,8.12,CSET243,59,75,71,58
E2581,8.12,CSET240,80,85,64,87
E2581,8.12,CSET211,70,81,97,84
E2581,8.12,CSET201,76,85,95,85
E2582,5.49,CSET243,67,89,75,70
E2582,5.49,CSET240,60,64,68,75
E2582,5.49,CSET211,86,83,78,76
E2582,5.49,CSET201,89,82,96,86
E2583,7.93,CSET243,41,66,76,68
E2583,7.93,CSET240,91,84,83,94
E2583,7.93,CSET211,71,65,77,83
E2583,7.93,CSET201,93,86,89,94
E2584,8.89,CSET243,56,61,83,74
E2584,8.89,CSET240,97,77,79,91
E2584,8.89,CSET211,75,100,87,100
E2584,8.89,CSET201,100,100,90,100
E2585,8.99,CSET243,44,80,90,67
E2585,8.99,CSET240,71,95,78,100
E2585,8.99,CSET211,89,91,98,97
E2585,8.99,CSET201,100,92,90,94
E2586,9.16,CSET243,74,82,64,53
E2586,9.16,CSET240,56,99,64,94
E2586,9.16,CSET211,75,71,91,85
E2586,9.16,CSET201,95,100,87,82
E2587,7.96,CSET243,81,71,99,49
E2587,7.96,CSET240,56,65,67,90
E2587,7.96,CSET211,92,96,98,82
E2587,7.96,CSET201,92,87,89,84
E2588,8.22,CSET243,74,54,44,46
E2588,8.22,CSET240,83,87,57,75
E2588,8.22,CSET211,76,87,77,73
E2588,8.22,CSET201,97,91,93,84
E2589,8.94,CSET243,66,50,49,88
E2589,8.94,CSET240,79,96,83,85
E2589,8.94,CSET211,92,100,86,94
E2589,8.94,CSET201,100,91,84,97
E2590,7.94,CSET243,37,61,65,78
E2590,7.94,CSET240,65,82,69,86
E2590,7.94,CSET211,82,70,82,84
E2590,7.94,CSET201,92,97,90,79
E2591,7.63,CSET243,72,59,51,66
E2591,7.63,CSET240,59,61,69,71
E2591,7.63,CSET211,100,87,92,99
E2591,7.63,CSET201,88,88,92,82
E2592,5.58,CSET243,47,38,54,38
E2592,5.58,CSET240,60,57,44,47
E2592,5.58,CSET211,51,53,42,62
E2592,5.58,CSET201,66,61,59,64
E2593,7.32,CSET243,63,32,60,63
E2593,7.32,CSET240,46,67,45,80
E2593,7.32,CSET211,80,80,74,72
E2593,7.32,CSET201,80,90,95,89
E2594,5.7,CSET243,50,37,32,34
E2594,5.7,CSET240,73,44,29,44
E2594,5.7,CSET211,70,62,71,50
E2594,5.7,CSET201,49,64,64,61
E2595,9.36,CSET243,57,43,98,67
E2595,9.36,CSET240,75,88,79,80
E2595,9.36,CSET211,85,95,93,90
E2595,9.36,CSET201,98,100,87,95
E2596,7.8,CSET243,66,50,68,82
E2596,7.8,CSET240,80,77,73,62
E2596,7.8,CSET211,83,78,90,74
E2596,7.8,CSET201,90,96,91,96
E2597,6.89,CSET243,79,61,63,69
E2597,6.89,CSET240,97,87,100,93
E2597,6.89,CSET211,100,96,89,84
E2597,6.89,CSET201,92,100,95,97
E2598,8.42,CSET243,87,69,54,66
E2598,8.42,CSET240,57,71,100,73
E2598,8.42,CSET211,82,82,82,93
E2598,8.42,CSET201,87,93,88,79
E2599,8.87,CSET243,49,49,85,57
E2599,8.87,CSET240,92,100,92,73
E2599,8.87,CSET211,100,84,98,86
E2599,8.87,CSET201,94,85,89,97
E2600,9.17,CSET243,55,66,64,73
E2600,9.17,CSET240,96,87,79,76
E2600,9.17,CSET211,96,97,90,84
E2600,9.17,CSET201,96,96,93,100
E2601,7.21,CSET243,55,38,41,40
E2601,7.21,CSET240,65,85,65,70
E2601,7.21,CSET211,66,70,66,79
E2601,7.21,CSET201,77,63,74,85
E2602,7.29,CSET243,20,55,60,71
E2602,7.29,CSET240,53,97,100,93
E2602,7.29,CSET211,87,65,85,89
E2602,7.29,CSET201,96,92,100,93
E2603,7.61,CSET243,81,71,83,62
E2603,7.61,CSET240,57,70,71,89
E2603,7.61,CSET211,77,81,91,92
E2603,7.61,CSET201,95,79,93,88
E2604,8.24,CSET243,67,75,64,75
E2604,8.24,CSET240,91,79,90,82
E2604,8.24,CSET211,83,53,76,66
E2604,8.24,CSET201,95,95,90,90
E2605,6.78,CSET243,56,84,64,75
E2605,6.78,CSET240,77,97,64,91
E2605,6.78,CSET211,95,97,80,85
E2605,6.78,CSET201,72,87,82,78
E2606,7.72,CSET243,47,67,60,59
E2606,7.72,CSET240,71,78,91,71
E2606,7.72,CSET211,87,70,93,94
E2606,7.72,CSET201,85,84,91,91
E2607,5.83,CSET243,65,34,35,43
E2607,5.83,CSET240,54,50,46,50
E2607,5.83,CSET211,40,53,49,51
E2607,5.83,CSET201,64,65,61,67
E2608,6.69,CSET243,76,49,44,72
E2608,6.69,CSET240,42,70,50,81
E2608,6.69,CSET211,67,70,73,72
E2608,6.69,CSET201,68,69,77,76
E2609,7.68,CSET243,77,99,81,39
E2609,7.68,CSET240,70,61,47,78
E2609,7.68,CSET211,80,74,97,87
E2609,7.68,CSET201,84,89,88,89
E2610,7.65,CSET243,57,84,69,50
E2610,7.65,CSET240,81,86,72,87
E2610,7.65,CSET211,81,81,100,79
E2610,7.65,CSET201,91,93,100,92
E2611,9.08,CSET243,70,65,88,76
E2611,9.08,CSET240,75,96,63,99
E2611,9.08,CSET211,85,85,100,82
E2611,9.08,CSET201,100,89,100,100
E2612,6.75,CSET243,74,57,52,58
E2612,6.75,CSET240,86,64,72,80
E2612,6.75,CSET211,86,59,72,81
E2612,6.75,CSET201,89,81,78,84
E2613,8.02,CSET243,54,63,77,56
E2613,8.02,CSET240,75,81,63,76
E2613,8.02,CSET211,63,66,63,54
E2613,8.02,CSET201,81,90,82,89
E2614,6.85,CSET243,65,39,20,59
E2614,6.85,CSET240,68,53,56,51
E2614,6.85,CSET211,93,77,67,79
E2614,6.85,CSET201,84,89,86,80
E2615,8.15,CSET243,85,68,47,74
E2615,8.15,CSET240,61,92,80,76
E2615,8.15,CSET211,78,91,97,74
E2615,8.15,CSET201,89,85,100,91
E2616,7.77,CSET243,95,43,65,64
E2616,7.77,CSET240,68,73,68,66
E2616,7.77,CSET211,87,98,84,71
E2616,7.77,CSET201,89,94,100,90
E2617,7.43,CSET243,71,89,67,75
E2617,7.43,CSET240,91,89,62,82
E2617,7.43,CSET211,84,58,63,74
E2617,7.43,CSET201,91,91,81,95
E2618,9.38,CSET243,79,79,70,80
E2618,9.38,CSET240,100,83,78,85
E2618,9.38,CSET211,82,100,85,88
E2618,9.38,CSET201,91,94,92,100
E2619,6.1,CSET243,34,34,21,26
E2619,6.1,CSET240,51,50,47,51
E2619,6.1,CSET211,56,59,53,62
E2619,6.1,CSET201,57,54,60,63
E2620,8.54,CSET243,60,66,82,77
E2620,8.54,CSET240,59,100,76,92
E2620,8.54,CSET211,72,89,77,83
E2620,8.54,CSET201,84,89,98,93
E2621,5.48,CSET243,43,27,37,26
E2621,5.48,CSET240,33,47,52,52
E2621,5.48,CSET211,61,39,78,45
E2621,5.48,CSET201,52,62,63,62
E2622,5.32,CSET243,62,47,51,33
E2622,5.32,CSET240,61,60,36,57
E2622,5.32,CSET211,54,64,57,53
E2622,5.32,CSET201,74,72,58,62
E2623,8.99,CSET243,64,63,77,72
E2623,8.99,CSET240,88,77,91,84
E2623,8.99,CSET211,90,81,99,94
E2623,8.99,CSET201,96,100,98,100
E2624,7.49,CSET243,38,84,40,71
E2624,7.49,CSET240,57,69,94,90
E2624,7.49,CSET211,80,90,81,76
E2624,7.49,CSET201,84,81,95,83
E2625,7.92,CSET243,52,41,88,59
E2625,7.92,CSET240,71,87,56,58
E2625,7.92,CSET211,69,67,90,100
E2625,7.92,CSET201,80,84,85,81
E2626,8.12,CSET243,63,61,62,63
E2626,8.12,CSET240,86,76,64,61
E2626,8.12,CSET211,81,59,78,92
E2626,8.12,CSET201,97,77,100,92
E2627,5.02,CSET243,20,30,45,53
E2627,5.02,CSET240,60,46,43,51
E2627,5.02,CSET211,69,64,57,58
E2627,5.02,CSET201,69,70,59,70
E2628,9.01,CSET243,82,67,64,76
E2628,9.01,CSET240,62,78,96,86
E2628,9.01,CSET211,100,100,94,100
E2628,9.01,CSET201,100,99,85,97
E2629,9.03,CSET243,35,84,73,71
E2629,9.03,CSET240,85,100,65,71
E2629,9.03,CSET211,100,77,92,100
E2629,9.03,CSET201,94,100,94,96
E2630,8.01,CSET243,67,60,74,73
E2630,8.01,CSET240,56,83,72,84
E2630,8.01,CSET211,80,69,72,100
E2630,8.01,CSET201,100,89,85,93
E2631,8.7,CSET243,53,59,67,68
E2631,8.7,CSET240,76,88,72,87
E2631,8.7,CSET211,68,100,79,100
E2631,8.7,CSET201,96,100,97,100
E2632,8.03,CSET243,64,74,73,61
E2632,8.03,CSET240,67,78,98,83
E2632,8.03,CSET211,93,83,73,89
E2632,8.03,CSET201,97,73,86,99
E2633,7.66,CSET243,66,75,73,45
E2633,7.66,CSET240,66,87,71,76
E2633,7.66,CSET211,75,80,80,81
E2633,7.66,CSET201,83,93,90,89
E2634,5.9,CSET243,63,36,57,45
E2634,5.9,CSET240,50,57,74,40
E2634,5.9,CSET211,45,64,60,47
E2634,5.9,CSET201,68,63,55,60
E2635,4.65,CSET243,23,56,46,31
E2635,4.65,CSET240,46,33,46,49
E2635,4.65,CSET211,62,66,71,42
E2635,4.65,CSET201,62,59,69,55
E2636,5.09,CSET243,38,40,21,61
E2636,5.09,CSET240,32,60,60,37
E2636,5.09,CSET211,38,57,42,64
E2636,5.09,CSET201,53,76,61,53
E2637,7.94,CSET243,72,61,65,85
E2637,7.94,CSET240,79,79,58,68
E2637,7.94,CSET211,88,97,95,84
E2637,7.94,CSET201,85,88,91,93
E2638,6.47,CSET243,61,59,52,43
E2638,6.47,CSET240,72,83,53,70
E2638,6.47,CSET211,82,65,79,93
E2638,6.47,CSET201,100,100,100,99
E2639,7.21,CSET243,65,44,42,79
E2639,7.21,CSET240,57,64,55,85
E2639,7.21,CSET211,63,67,58,61
E2639,7.21,CSET201,84,83,74,80
E2640,7.77,CSET243,67,49,83,40
E2640,7.77,CSET240,76,81,61,77
E2640,7.77,CSET211,84,87,77,79
E2640,7.77,CSET201,100,92,89,90
E2641,7.98,CSET243,98,66,69,76
E2641,7.98,CSET240,79,81,97,66
E2641,7.98,CSET211,84,70,72,86
E2641,7.98,CSET201,85,94,89,93
E2642,8.37,CSET243,70,51,79,61
E2642,8.37,CSET240,90,76,68,91
E2642,8.37,CSET211,90,71,77,91
E2642,8.37,CSET201,100,88,91,85
E2643,8.32,CSET243,90,78,58,63
E2643,8.32,CSET240,65,87,100,74
E2643,8.32,CSET211,95,80,94,91
E2643,8.32,CSET201,95,91,80,92
E2644,8.16,CSET243,59,66,56,79
E2644,8.16,CSET240,49,87,85,76
E2644,8.16,CSET211,81,81,72,92
E2644,8.16,CSET201,81,78,92,97
E2645,5.73,CSET243,57,26,20,27
E2645,5.73,CSET240,67,29,37,26
E2645,5.73,CSET211,60,52,52,61
E2645,5.73,CSET201,58,78,60,62
E2646,7.75,CSET243,83,63,70,60
E2646,7.75,CSET240,71,55,96,80
E2646,7.75,CSET211,98,54,95,72
E2646,7.75,CSET201,91,86,87,87
E2647,8.08,CSET243,79,71,51,82
E2647,8.08,CSET240,66,65,81,84
E2647,8.08,CSET211,82,89,77,82
E2647,8.08,CSET201,85,92,80,95
E2648,7.69,CSET243,51,64,60,54
E2648,7.69,CSET240,93,79,80,51
E2648,7.69,CSET211,71,100,78,67
E2648,7.69,CSET201,81,86,93,89
E2649,7.54,CSET243,78,62,74,76
E2649,7.54,CSET240,67,63,98,81
E2649,7.54,CSET211,79,78,76,67
E2649,7.54,CSET201,89,87,67,92
E2650,7.88,CSET243,61,39,51,54
E2650,7.88,CSET240,100,88,74,68
E2650,7.88,CSET211,97,87,75,73
E2650,7.88,CSET201,87,92,89,86
E2651,8.62,CSET243,60,68,56,79
E2651,8.62,CSET240,88,89,53,97
E2651,8.62,CSET211,82,88,76,89
E2651,8.62,CSET201,94,87,99,97
E2652,9.36,CSET243,88,62,70,79
E2652,9.36,CSET240,66,100,80,70
E2652,9.36,CSET211,87,84,84,90
E2652,9.36,CSET201,97,86,95,90
E2653,9.02,CSET243,71,61,43,90
E2653,9.02,CSET240,95,94,81,99
E2653,9.02,CSET211,69,78,97,88
E2653,9.02,CSET201,97,86,99,100
E2654,8.24,CSET243,100,46,78,56
E2654,8.24,CSET240,87,65,71,71
E2654,8.24,CSET211,71,90,77,87
E2654,8.24,CSET201,95,99,93,89
E2655,8.73,CSET243,78,70,70,48
E2655,8.73,CSET240,80,94,98,91
E2655,8.73,CSET211,91,86,100,79
E2655,8.73,CSET201,89,89,96,100
E2656,7.94,CSET243,69,51,72,65
E2656,7.94,CSET240,73,100,83,93
E2656,7.94,CSET211,100,77,88,81
E2656,7.94,CSET201,94,93,87,87
E2657,8.97,CSET243,68,100,72,45
E2657,8.97,CSET240,84,93,79,80
E2657,8.97,CSET211,97,67,92,92
E2657,8.97,CSET201,100,91,100,98
E2658,7.82,CSET243,78,62,66,63
E2658,7.82,CSET240,60,60,62,83
E2658,7.82,CSET211,81,75,66,97
E2658,7.82,CSET201,77,87,91,91
E2659,4.88,CSET243,42,29,48,49
E2659,4.88,CSET240,55,41,43,68
E2659,4.88,CSET211,26,48,67,33
E2659,4.88,CSET201,53,64,53,58
E2660,8.85,CSET243,51,88,96,70
E2660,8.85,CSET240,100,69,92,77
E2660,8.85,CSET211,98,85,87,78
E2660,8.85,CSET201,91,91,100,97
E2661,8.31,CSET243,77,81,65,73
E2661,8.31,CSET240,80,60,78,62
E2661,8.31,CSET211,88,82,85,82
E2661,8.31,CSET201,82,92,88,76
E2662,8.38,CSET243,56,63,57,56
E2662,8.38,CSET240,90,76,81,72
E2662,8.38,CSET211,94,67,65,65
E2662,8.38,CSET201,99,100,89,84
E2663,6.49,CSET243,50,55,63,55
E2663,6.49,CSET240,82,66,81,97
E2663,6.49,CSET211,81,62,58,64
E2663,6.49,CSET201,99,91,87,83
E2664,5.5,CSET243,23,26,44,40
E2664,5.5,CSET240,46,37,43,35
E2664,5.5,CSET211,56,62,53,41
E2664,5.5,CSET201,73,61,67,63
E2665,8.08,CSET243,53,75,65,68
E2665,8.08,CSET240,50,81,67,83
E2665,8.08,CSET211,91,73,96,75
E2665,8.08,CSET201,96,90,100,81
E2666,7.76,CSET243,72,100,44,65
E2666,7.76,CSET240,82,88,69,82
E2666,7.76,CSET211,80,70,86,79
E2666,7.76,CSET201,88,86,91,85
E2667,8.29,CSET243,71,83,20,37
E2667,8.29,CSET240,90,70,76,74
E2667,8.29,CSET211,88,73,99,87
E2667,8.29,CSET201,100,80,93,94
E2668,7.61,CSET243,59,92,57,50
E2668,7.61,CSET240,72,82,62,68
E2668,7.61,CSET211,73,93,82,87
E2668,7.61,CSET201,89,93,92,86
E2669,7.84,CSET243,67,65,40,59
E2669,7.84,CSET240,71,60,59,70
E2669,7.84,CSET211,72,81,76,75
E2669,7.84,CSET201,90,85,90,99
E2670,8.43,CSET243,64,66,56,58
E2670,8.43,CSET240,76,77,83,82
E2670,8.43,CSET211,90,76,64,76
E2670,8.43,CSET201,94,82,88,95
E2671,6.8,CSET243,80,59,67,66
E2671,6.8,CSET240,62,84,48,68
E2671,6.8,CSET211,94,68,78,84
E2671,6.8,CSET201,83,79,81,86
E2672,9.23,CSET243,58,80,53,56
E2672,9.23,CSET240,100,70,76,89
E2672,9.23,CSET211,100,82,95,100
E2672,9.23,CSET201,89,93,100,100
E2673,6.86,CSET243,52,58,43,50
E2673,6.86,CSET240,99,97,87,55
E2673,6.86,CSET211,76,87,61,88
E2673,6.86,CSET201,84,75,89,78
E2674,5.1,CSET243,58,40,36,25
E2674,5.1,CSET240,46,51,32,51
E2674,5.1,CSET211,37,56,67,75
E2674,5.1,CSET201,69,70,57,64
E2675,7.82,CSET243,39,33,29,56
E2675,7.82,CSET240,79,64,82,81
E2675,7.82,CSET211,88,94,79,79
E2675,7.82,CSET201,86,83,96,89
E2676,7.53,CSET243,48,66,87,69
E2676,7.53,CSET240,59,78,87,70
E2676,7.53,CSET211,75,100,66,80
E2676,7.53,CSET201,77,85,82,77
E2677,7.74,CSET243,51,53,46,42
E2677,7.74,CSET240,59,63,82,83
E2677,7.74,CSET211,96,92,90,70
E2677,7.74,CSET201,80,91,91,91
E2678,8.2,CSET243,78,63,44,85
E2678,8.2,CSET240,68,75,85,68
E2678,8.2,CSET211,78,100,73,86
E2678,8.2,CSET201,97,100,93,92
E2679,7.71,CSET243,41,63,45,71
E2679,7.71,CSET240,55,92,85,77
E2679,7.71,CSET211,83,73,82,81
E2679,7.71,CSET201,85,80,82,85
E2680,7.95,CSET243,80,90,71,55
E2680,7.95,CSET240,49,80,90,64
E2680,7.95,CSET211,95,75,78,80
E2680,7.95,CSET201,89,88,96,85
E2681,8.24,CSET243,60,54,50,54
E2681,8.24,CSET240,67,82,68,91
E2681,8.24,CSET211,71,74,82,83
E2681,8.24,CSET201,87,87,82,83
E2682,8.33,CSET243,90,66,68,61
E2682,8.33,CSET240,90,60,68,75
E2682,8.33,CSET211,66,86,98,90
E2682,8.33,CSET201,74,95,89,88
E2683,6.46,CSET243,71,66,69,48
E2683,6.46,CSET240,68,76,74,74
E2683,6.46,CSET211,60,74,69,70
E2683,6.46,CSET201,68,72,72,75
E2684,7.57,CSET243,50,81,61,51
E2684,7.57,CSET240,79,73,71,79
E2684,7.57,CSET211,79,82,89,78
E2684,7.57,CSET201,98,90,86,90
E2685,7.17,CSET243,68,67,61,61
E2685,7.17,CSET240,58,67,53,84
E2685,7.17,CSET211,50,51,79,71
E2685,7.17,CSET201,80,90,94,82
E2686,6.92,CSET243,70,64,74,44
E2686,6.92,CSET240,55,75,77,72
E2686,6.92,CSET211,46,63,71,77
E2686,6.92,CSET201,94,91,87,86
E2687,4.7,CSET243,20,20,27,20
E2687,4.7,CSET240,41,67,52,51
E2687,4.7,CSET211,49,55,84,61
E2687,4.7,CSET201,70,62,74,66
E2688,9.02,CSET243,66,80,100,64
E2688,9.02,CSET240,61,84,87,85
E2688,9.02,CSET211,90,97,71,86
E2688,9.02,CSET201,80,95,98,99
E2689,8.6,CSET243,79,76,87,72
E2689,8.6,CSET240,81,92,78,83
E2689,8.6,CSET211,99,82,95,89
E2689,8.6,CSET201,95,92,100,92
E2690,9.0,CSET243,80,95,85,86
E2690,9.0,CSET240,71,86,79,75
E2690,9.0,CSET211,93,100,98,89
E2690,9.0,CSET201,100,82,95,98
E2691,8.3,CSET243,64,69,59,91
E2691,8.3,CSET240,86,96,82,62
E2691,8.3,CSET211,67,72,71,87
E2691,8.3,CSET201,100,90,100,83
E2692,8.64,CSET243,64,66,57,78
E2692,8.64,CSET240,73,100,97,78
E2692,8.64,CSET211,82,82,93,92
E2692,8.64,CSET201,89,100,93,100
E2693,7.92,CSET243,74,76,67,66
E2693,7.92,CSET240,76,69,88,70
E2693,7.92,CSET211,91,79,92,86
E2693,7.92,CSET201,89,85,93,92
E2694,7.32,CSET243,62,64,51,57
E2694,7.32,CSET240,60,87,73,71
E2694,7.32,CSET211,79,82,71,92
E2694,7.32,CSET201,76,98,86,80
E2695,5.72,CSET243,20,43,76,40
E2695,5.72,CSET240,35,68,58,63
E2695,5.72,CSET211,51,32,62,45
E2695,5.72,CSET201,72,66,72,56
E2696,5.05,CSET243,25,65,28,52
E2696,5.05,CSET240,61,42,50,63
E2696,5.05,CSET211,77,53,59,52
E2696,5.05,CSET201,71,55,53,71
E2697,7.98,CSET243,66,56,56,70
E2697,7.98,CSET240,66,83,71,79
E2697,7.98,CSET211,92,72,79,72
E2697,7.98,CSET201,88,88,89,91
E2698,7.76,CSET243,69,47,98,62
E2698,7.76,CSET240,52,63,83,86
E2698,7.76,CSET211,80,80,78,71
E2698,7.76,CSET201,96,87,89,82
E2699,7.74,CSET243,72,89,71,70
E2699,7.74,CSET240,75,92,80,93
E2699,7.74,CSET211,91,91,74,84
E2699,7.74,CSET201,87,94,95,81
E2700,7.54,CSET243,100,62,33,67
E2700,7.54,CSET240,90,73,79,73
E2700,7.54,CSET211,67,70,95,98
E2700,7.54,CSET201,87,94,97,89
E2701,6.93,CSET243,41,63,38,45
E2701,6.93,CSET240,65,86,80,70
E2701,6.93,CSET211,69,70,59,65
E2701,6.93,CSET201,83,86,89,80
E2702,6.53,CSET243,47,52,73,53
E2702,6.53,CSET240,54,66,58,78
E2702,6.53,CSET211,99,96,77,67
E2702,6.53,CSET201,99,96,94,76
E2703,7.82,CSET243,50,86,52,75
E2703,7.82,CSET240,84,75,78,89
E2703,7.82,CSET211,85,84,72,84
E2703,7.82,CSET201,80,92,95,92
E2704,9.14,CSET243,69,77,59,100
E2704,9.14,CSET240,90,79,100,87
E2704,9.14,CSET211,100,66,82,98
E2704,9.14,CSET201,89,96,99,100
E2705,5.34,CSET243,60,40,40,25
E2705,5.34,CSET240,76,58,42,55
E2705,5.34,CSET211,54,55,51,51
E2705,5.34,CSET201,76,61,73,64
E2706,8.33,CSET243,78,59,42,65
E2706,8.33,CSET240,72,74,61,98
E2706,8.33,CSET211,74,66,72,75
E2706,8.33,CSET201,88,78,71,89
E2707,7.9,CSET243,75,67,69,86
E2707,7.9,CSET240,72,70,67,58
E2707,7.9,CSET211,84,93,98,80
E2707,7.9,CSET201,88,79,93,91
E2708,5.22,CSET243,29,27,46,52
E2708,5.22,CSET240,52,53,68,70
E2708,5.22,CSET211,40,31,68,66
E2708,5.22,CSET201,63,80,75,57
E2709,8.07,CSET243,59,56,79,65
E2709,8.07,CSET240,93,96,100,59
E2709,8.07,CSET211,82,97,74,75
E2709,8.07,CSET201,96,87,90,90
E2710,6.49,CSET243,76,66,83,67
E2710,6.49,CSET240,67,78,76,56
E2710,6.49,CSET211,77,75,52,64
E2710,6.49,CSET201,79,83,71,71
E2711,7.4,CSET243,76,67,40,45
E2711,7.4,CSET240,59,96,51,100
E2711,7.4,CSET211,85,66,77,79
E2711,7.4,CSET201,84,81,100,89
E2712,8.66,CSET243,75,94,66,79
E2712,8.66,CSET240,91,82,95,98
E2712,8.66,CSET211,76,97,100,77
E2712,8.66,CSET201,92,100,99,100
E2713,8.47,CSET243,77,44,73,44
E2713,8.47,CSET240,91,86,73,83
E2713,8.47,CSET211,89,86,88,77
E2713,8.47,CSET201,87,84,78,89
E2714,8.89,CSET243,76,72,71,73
E2714,8.89,CSET240,100,75,100,78
E2714,8.89,CSET211,86,75,69,72
E2714,8.89,CSET201,95,100,95,96
E2715,5.29,CSET243,28,74,30,53
E2715,5.29,CSET240,53,76,46,41
E2715,5.29,CSET211,55,71,61,46
E2715,5.29,CSET201,54,62,67,52
E2716,9.28,CSET243,93,61,64,74
E2716,9.28,CSET240,66,88,90,64
E2716,9.28,CSET211,97,86,79,96
E2716,9.28,CSET201,92,100,84,95
E2717,5.56,CSET243,35,52,41,50
E2717,5.56,CSET240,65,50,49,67
E2717,5.56,CSET211,48,51,50,33
E2717,5.56,CSET201,55,72,59,64
E2718,7.74,CSET243,32,88,52,51
E2718,7.74,CSET240,76,88,58,85
E2718,7.74,CSET211,100,75,88,66
