studentId,courseId,month,attendancePercent
E1204,CSET211,2024-04,75.9
E1204,CSET211,2024-08,89.1
E1204,CSET211,2024-09,92.4
E1204,CSET211,2024-10,90.5
E1204,CSET211,2024-05,70.6
E1204,CSET211,2024-11,92.9
E1204,CSET240,2024-07,96.2
E1204,CSET240,2024-08,61.8
E1204,CSET240,2024-12,99.5
E1204,CSET240,2024-02,78.6
E1204,CSET240,2024-06,81.0
E1204,CSET240,2024-05,74.5
E1204,CSET240,2024-10,83.9
E1204,CSET240,2024-03,96.9
E1212,MATH201,2024-09,84.1
E1212,MATH201,2024-03,75.3
E1212,MATH201,2024-06,92.7
E1212,MATH201,2024-07,87.4
E1212,MATH201,2024-05,82.8
E1212,MATH201,2024-12,92.2
E1212,MATH201,2024-10,76.2
E1212,MATH201,2024-01,74.7
E1212,MATH201,2024-08,60.1
E1212,MATH201,2024-02,69.6
E1212,ENG101,2024-01,78.5
E1212,ENG101,2024-10,84.4
E1212,ENG101,2024-02,61.2
E1212,ENG101,2024-08,84.4
E1212,ENG101,2024-07,77.4
E1212,ENG101,2024-11,64.6
E1212,CSET201,2024-01,73.1
E1212,CSET201,2024-11,60.6
E1212,CSET201,2024-07,66.2
E1212,CSET201,2024-06,72.4
E1212,CSET201,2024-03,84.8
E1212,CSET201,2024-09,69.6
E1212,CSET201,2024-08,73.8
E1212,CSET201,2024-12,88.0
E1212,CSET240,2024-11,60.9
E1212,CSET240,2024-04,90.2
E1212,CSET240,2024-06,84.0
E1212,CSET240,2024-09,87.1
E1212,CSET240,2024-08,61.0
E1212,CSET240,2024-10,66.0
E1225,PHY101,2024-06,72.4
E1225,PHY101,2024-01,85.4
E1225,PHY101,2024-11,76.6
E1225,PHY101,2024-03,83.7
E1225,PHY101,2024-09,62.6
E1225,PHY101,2024-08,95.3
E1225,PHY101,2024-10,87.8
E1225,PHY101,2024-04,88.0
E1225,PHY101,2024-05,91.9
E1225,ENG101,2024-05,74.4
E1225,ENG101,2024-02,97.8
E1225,ENG101,2024-01,94.4
E1225,ENG101,2024-12,76.1
E1225,ENG101,2024-08,68.7
E1225,ENG101,2024-11,72.4
E1225,ENG101,2024-10,96.5
E1225,ENG101,2024-03,62.3
E1225,ENG101,2024-04,83.0
E1225,ENG101,2024-07,70.6
E1225,CHEM101,2024-07,79.1
E1225,CHEM101,2024-12,88.1
E1225,CHEM101,2024-03,78.9
E1225,CHEM101,2024-01,85.8
E1225,CHEM101,2024-05,91.0
E1225,CHEM101,2024-11,62.9
E1225,CHEM101,2024-06,83.7
E1225,MATH201,2024-11,96.2
E1225,MATH201,2024-08,75.5
E1225,MATH201,2024-03,61.4
E1225,MATH201,2024-07,72.0
E1225,MATH201,2024-05,60.7
E1225,MATH201,2024-12,84.6
E1230,CSET240,2024-10,63.0
E1230,CSET240,2024-09,67.1
E1230,CSET240,2024-03,61.3
E1230,CSET240,2024-06,81.9
E1230,CSET240,2024-02,72.7
E1230,CSET240,2024-12,71.7
E1230,CSET240,2024-04,70.5
E1230,CSET240,2024-05,61.1
E1230,CSET240,2024-11,90.1
E1230,PHY101,2024-12,87.7
E1230,PHY101,2024-10,67.5
E1230,PHY101,2024-08,77.2
E1230,PHY101,2024-01,77.8
E1230,PHY101,2024-04,83.8
E1230,PHY101,2024-11,92.9
E1230,PHY101,2024-05,94.1
E1230,PHY101,2024-09,98.1
E1230,PHY101,2024-07,81.7
E1230,PHY101,2024-02,96.7
E1230,MATH201,2024-08,89.7
E1230,MATH201,2024-09,73.1
E1230,MATH201,2024-11,83.5
E1230,MATH201,2024-06,62.2
E1230,MATH201,2024-05,65.1
E1230,MATH201,2024-03,80.0
E1230,MATH201,2024-10,98.8
E1230,MATH201,2024-02,62.6
E1230,MATH201,2024-04,78.6
E1230,CSET211,2024-11,87.6
E1230,CSET211,2024-03,99.1
E1230,CSET211,2024-12,72.3
E1230,CSET211,2024-04,62.3
E1230,CSET211,2024-05,65.1
E1230,CSET211,2024-02,60.1
E1230,CSET211,2024-07,75.0
E1230,CSET211,2024-09,77.4
E1230,CSET211,2024-06,68.8
E1230,CSET211,2024-08,94.7
E1245,CSET243,2024-06,81.7
E1245,CSET243,2024-11,95.1
E1245,CSET243,2024-08,71.3
E1245,CSET243,2024-03,68.9
E1245,CSET243,2024-01,75.3
E1245,CSET243,2024-04,85.0
E1245,CSET243,2024-02,98.9
E1245,CSET243,2024-12,65.5
E1245,MATH201,2024-11,60.3
E1245,MATH201,2024-09,64.9
E1245,MATH201,2024-07,66.1
E1245,MATH201,2024-12,79.3
E1245,MATH201,2024-05,98.2
E1245,MATH201,2024-06,74.2
E1245,MATH201,2024-04,81.5
E1245,MATH201,2024-10,67.1
E1245,MATH201,2024-01,65.2
E1245,MATH201,2024-03,70.2
E1245,CSET240,2024-11,83.4
E1245,CSET240,2024-09,66.6
E1245,CSET240,2024-12,95.0
E1245,CSET240,2024-07,81.5
E1245,CSET240,2024-05,81.5
E1245,CSET240,2024-08,71.5
E1245,CSET240,2024-04,75.6
E1245,CSET240,2024-02,72.0
E1245,CSET240,2024-06,81.8
E1245,CSET240,2024-03,83.5
E1258,PHY101,2024-10,63.1
E1258,PHY101,2024-09,88.4
E1258,PHY101,2024-12,68.2
E1258,PHY101,2024-06,95.7
E1258,PHY101,2024-11,84.4
E1258,PHY101,2024-04,71.9
E1258,PHY101,2024-05,88.4
E1258,CSET201,2024-07,80.7
E1258,CSET201,2024-01,82.7
E1258,CSET201,2024-02,98.7
E1258,CSET201,2024-04,88.4
E1258,CSET201,2024-09,81.5
E1258,CSET201,2024-03,98.9
E1258,CSET201,2024-12,63.1
E1258,CSET201,2024-06,68.4
E1258,CSET201,2024-11,96.7
E1258,CSET201,2024-08,71.7
E1258,CSET211,2024-09,61.5
E1258,CSET211,2024-01,85.6
E1258,CSET211,2024-06,88.1
E1258,CSET211,2024-03,74.1
E1258,CSET211,2024-05,99.6
E1258,CSET211,2024-04,79.3
E1269,CSET201,2024-01,88.8
E1269,CSET201,2024-06,60.3
E1269,CSET201,2024-11,98.4
E1269,CSET201,2024-12,60.9
E1269,CSET201,2024-09,68.6
E1269,CSET201,2024-04,81.5
E1269,CSET201,2024-03,76.7
E1269,CSET201,2024-08,72.5
E1269,CSET201,2024-05,81.0
E1269,CSET240,2024-03,82.8
E1269,CSET240,2024-12,63.8
E1269,CSET240,2024-04,94.5
E1269,CSET240,2024-05,88.5
E1269,CSET240,2024-10,75.8
E1269,CSET240,2024-07,63.3
E1269,CSET240,2024-09,66.6
E1269,CSET240,2024-02,67.3
E1269,ENG101,2024-09,86.1
E1269,ENG101,2024-03,65.6
E1269,ENG101,2024-12,88.2
E1269,ENG101,2024-10,85.2
E1269,ENG101,2024-08,96.0
E1269,ENG101,2024-05,73.0
E1269,ENG101,2024-11,95.3
E1269,ENG101,2024-04,91.3
E1269,ENG101,2024-02,73.0
E1269,CSET243,2024-03,76.2
E1269,CSET243,2024-05,86.5
E1269,CSET243,2024-01,63.5
E1269,CSET243,2024-09,82.3
E1269,CSET243,2024-04,84.7
E1269,CSET243,2024-11,65.0
E1269,CSET243,2024-06,70.1
E1269,CSET243,2024-10,71.3
E1270,CHEM101,2024-08,99.9
E1270,CHEM101,2024-01,93.8
E1270,CHEM101,2024-06,70.1
E1270,CHEM101,2024-09,68.4
E1270,CHEM101,2024-03,65.6
E1270,CHEM101,2024-11,82.9
E1270,CHEM101,2024-07,61.6
E1270,CHEM101,2024-10,80.1
E1270,CHEM101,2024-12,60.2
E1270,CHEM101,2024-05,89.8
E1270,CSET243,2024-08,67.2
E1270,CSET243,2024-07,93.9
E1270,CSET243,2024-06,88.4
E1270,CSET243,2024-11,95.3
E1270,CSET243,2024-03,91.3
E1270,CSET243,2024-09,86.9
E1270,CSET243,2024-12,84.2
E1270,CSET211,2024-07,62.2
E1270,CSET211,2024-08,87.7
E1270,CSET211,2024-05,61.2
E1270,CSET211,2024-03,72.0
E1270,CSET211,2024-11,71.7
E1270,CSET211,2024-01,65.5
E1270,CSET211,2024-12,63.7
E1270,CSET211,2024-09,70.5
E1270,CSET211,2024-04,89.7
E1270,CSET211,2024-10,65.8
E1322,MATH201,2024-02,83.5
E1322,MATH201,2024-09,98.7
E1322,MATH201,2024-04,60.2
E1322,MATH201,2024-10,91.2
E1322,MATH201,2024-07,62.1
E1322,MATH201,2024-06,97.5
E1322,MATH201,2024-01,91.0
E1322,MATH201,2024-08,63.5
E1322,CHEM101,2024-02,69.3
E1322,CHEM101,2024-09,72.6
E1322,CHEM101,2024-11,97.2
E1322,CHEM101,2024-01,68.1
E1322,CHEM101,2024-05,91.5
E1322,CHEM101,2024-06,62.1
E1322,CHEM101,2024-03,97.4
E1322,CHEM101,2024-12,80.9
E1322,CHEM101,2024-10,69.9
E1322,CHEM101,2024-07,63.4
E1322,CSET211,2024-02,76.0
E1322,CSET211,2024-10,66.9
E1322,CSET211,2024-03,83.9
E1322,CSET211,2024-12,97.0
E1322,CSET211,2024-01,75.2
E1322,CSET211,2024-08,62.3
E1322,CSET211,2024-05,91.6
E1322,CSET211,2024-09,71.1
E1322,CSET240,2024-02,77.9
E1322,CSET240,2024-01,66.9
E1322,CSET240,2024-09,66.4
E1322,CSET240,2024-11,65.4
E1322,CSET240,2024-04,64.1
E1322,CSET240,2024-12,86.4
E1322,CSET240,2024-06,80.9
E1322,CSET240,2024-08,84.4
E1322,CSET240,2024-10,95.9
E1384,CSET243,2024-02,69.9
E1384,CSET243,2024-03,74.0
E1384,CSET243,2024-07,60.5
E1384,CSET243,2024-05,63.5
E1384,CSET243,2024-09,95.2
E1384,CSET243,2024-06,96.1
E1384,CSET243,2024-10,67.8
E1384,PHY101,2024-09,81.5
E1384,PHY101,2024-04,78.7
E1384,PHY101,2024-05,91.2
E1384,PHY101,2024-06,63.3
E1384,PHY101,2024-10,79.5
E1384,PHY101,2024-12,84.2
E1384,PHY101,2024-03,98.3
E1384,PHY101,2024-11,65.4
E1384,PHY101,2024-02,70.6
E1384,PHY101,2024-08,70.5
E1384,CSET201,2024-04,92.3
E1384,CSET201,2024-10,93.7
E1384,CSET201,2024-01,70.6
E1384,CSET201,2024-02,83.2
E1384,CSET201,2024-08,74.1
E1384,CSET201,2024-05,63.9
E1384,ENG101,2024-12,70.5
E1384,ENG101,2024-01,87.5
E1384,ENG101,2024-11,94.0
E1384,ENG101,2024-04,60.3
E1384,ENG101,2024-10,63.8
E1384,ENG101,2024-06,90.2
E1384,ENG101,2024-05,87.2
E1384,ENG101,2024-03,72.0
E1384,ENG101,2024-07,82.0
E1401,CSET243,2024-10,73.7
E1401,CSET243,2024-03,76.7
E1401,CSET243,2024-05,92.8
E1401,CSET243,2024-08,96.6
E1401,CSET243,2024-09,88.3
E1401,CSET243,2024-07,99.1
E1401,CSET243,2024-11,78.5
E1401,CSET243,2024-06,73.4
E1401,CSET243,2024-01,77.8
E1401,PHY101,2024-11,63.1
E1401,PHY101,2024-02,80.0
E1401,PHY101,2024-07,64.3
E1401,PHY101,2024-10,96.2
E1401,PHY101,2024-06,81.8
E1401,PHY101,2024-08,63.0
E1401,PHY101,2024-04,87.2
E1401,PHY101,2024-05,96.1
E1401,PHY101,2024-01,72.7
E1401,PHY101,2024-12,99.9
E1401,CSET240,2024-07,61.0
E1401,CSET240,2024-03,94.8
E1401,CSET240,2024-04,79.3
E1401,CSET240,2024-05,88.2
E1401,CSET240,2024-11,64.3
E1401,CSET240,2024-10,100.0
E1401,CSET240,2024-12,83.5
E1401,CSET240,2024-01,94.2
E1401,CSET240,2024-02,97.6
E1401,CSET240,2024-08,75.7
E1401,CSET201,2024-02,76.4
E1401,CSET201,2024-08,73.7
E1401,CSET201,2024-09,91.7
E1401,CSET201,2024-12,89.6
E1401,CSET201,2024-06,82.3
E1401,CSET201,2024-10,61.8
E1401,CSET201,2024-04,70.9
E1401,CSET201,2024-07,98.1
E1401,CSET201,2024-01,91.1
E1401,CSET201,2024-11,88.2
E1404,CSET211,2024-10,64.1
E1404,CSET211,2024-03,71.3
E1404,CSET211,2024-11,83.6
E1404,CSET211,2024-04,88.5
E1404,CSET211,2024-12,85.4
E1404,CSET211,2024-09,69.9
E1404,CSET211,2024-01,72.1
E1404,CSET211,2024-07,91.5
E1404,CSET211,2024-06,72.2
E1404,CSET243,2024-12,92.4
E1404,CSET243,2024-04,65.7
E1404,CSET243,2024-08,61.6
E1404,CSET243,2024-02,90.6
E1404,CSET243,2024-06,94.0
E1404,CSET243,2024-09,94.6
E1404,ENG101,2024-10,60.8
E1404,ENG101,2024-09,83.5
E1404,ENG101,2024-11,70.3
E1404,ENG101,2024-02,62.3
E1404,ENG101,2024-04,60.1
E1404,ENG101,2024-03,73.3
E1404,ENG101,2024-06,81.9
E1404,ENG101,2024-07,78.9
E1414,CSET201,2024-12,62.6
E1414,CSET201,2024-04,74.8
E1414,CSET201,2024-08,91.9
E1414,CSET201,2024-06,86.9
E1414,CSET201,2024-09,70.4
E1414,CSET201,2024-11,60.3
E1414,CSET243,2024-05,67.9
E1414,CSET243,2024-06,69.7
E1414,CSET243,2024-12,63.3
E1414,CSET243,2024-08,81.8
E1414,CSET243,2024-01,76.5
E1414,CSET243,2024-04,87.7
E1414,CSET243,2024-02,91.3
E1414,CSET243,2024-11,61.3
E1414,CSET243,2024-07,60.9
E1414,CSET243,2024-03,89.9
E1414,ENG101,2024-03,62.1
E1414,ENG101,2024-06,74.2
E1414,ENG101,2024-10,60.1
E1414,ENG101,2024-01,60.2
E1414,ENG101,2024-02,62.1
E1414,ENG101,2024-09,96.6
E1414,ENG101,2024-08,96.2
E1436,CSET240,2024-11,77.6
E1436,CSET240,2024-09,96.2
E1436,CSET240,2024-07,79.1
E1436,CSET240,2024-08,77.4
E1436,CSET240,2024-10,60.5
E1436,CSET240,2024-01,92.0
E1436,CSET240,2024-12,87.9
E1436,CSET240,2024-02,78.0
E1436,CSET240,2024-05,93.3
E1436,CSET240,2024-06,98.9
E1436,CSET201,2024-12,86.5
E1436,CSET201,2024-01,76.2
E1436,CSET201,2024-04,68.5
E1436,CSET201,2024-02,62.2
E1436,CSET201,2024-09,69.9
E1436,CSET201,2024-05,65.2
E1436,CSET201,2024-11,97.2
E1436,CSET201,2024-06,87.4
E1436,PHY101,2024-01,71.2
E1436,PHY101,2024-06,92.7
E1436,PHY101,2024-10,76.3
E1436,PHY101,2024-05,62.0
E1436,PHY101,2024-08,75.8
E1436,PHY101,2024-12,62.6
E1436,PHY101,2024-04,89.1
E1436,PHY101,2024-11,83.7
E1436,CSET243,2024-04,69.1
E1436,CSET243,2024-12,65.6
E1436,CSET243,2024-08,70.6
E1436,CSET243,2024-09,91.0
E1436,CSET243,2024-01,61.7
E1436,CSET243,2024-03,72.4
E1436,CSET243,2024-02,64.5
E1436,CSET243,2024-05,87.3
E1491,CSET243,2024-04,65.0
E1491,CSET243,2024-01,92.1
E1491,CSET243,2024-12,85.0
E1491,CSET243,2024-08,64.3
E1491,CSET243,2024-05,85.4
E1491,CSET243,2024-06,70.7
E1491,CSET243,2024-11,86.5
E1491,CSET243,2024-10,99.0
E1491,MATH201,2024-03,80.9
E1491,MATH201,2024-09,73.4
E1491,MATH201,2024-11,74.3
E1491,MATH201,2024-05,91.7
E1491,MATH201,2024-01,66.2
E1491,MATH201,2024-04,93.9
E1491,CSET211,2024-11,99.2
E1491,CSET211,2024-12,84.2
E1491,CSET211,2024-09,65.7
E1491,CSET211,2024-03,79.0
E1491,CSET211,2024-01,63.5
E1491,CSET211,2024-10,86.3
E1491,CSET211,2024-05,80.4
E1491,CSET211,2024-08,60.3
E1491,CSET211,2024-02,60.1
E1491,CSET211,2024-04,85.4
E1493,CSET201,2024-07,79.8
E1493,CSET201,2024-03,79.5
E1493,CSET201,2024-12,92.4
E1493,CSET201,2024-11,62.1
E1493,CSET201,2024-05,79.9
E1493,CSET201,2024-04,81.8
E1493,ENG101,2024-09,83.0
E1493,ENG101,2024-08,76.0
E1493,ENG101,2024-04,87.0
E1493,ENG101,2024-07,63.2
E1493,ENG101,2024-01,97.7
E1493,ENG101,2024-03,89.2
E1493,ENG101,2024-11,72.6
E1493,ENG101,2024-06,65.1
E1493,CSET240,2024-07,80.5
E1493,CSET240,2024-03,78.7
E1493,CSET240,2024-04,85.7
E1493,CSET240,2024-12,69.7
E1493,CSET240,2024-10,91.8
E1493,CSET240,2024-06,84.9
E1493,CSET240,2024-09,67.2
E1493,CSET240,2024-01,85.8
E1493,CSET240,2024-11,85.0
E1493,CSET240,2024-08,91.0
E1541,PHY101,2024-01,63.7
E1541,PHY101,2024-12,66.0
E1541,PHY101,2024-09,88.1
E1541,PHY101,2024-03,74.0
E1541,PHY101,2024-04,74.6
E1541,PHY101,2024-02,73.2
E1541,PHY101,2024-07,85.0
E1541,CHEM101,2024-09,81.6
E1541,CHEM101,2024-12,96.6
E1541,CHEM101,2024-04,62.7
E1541,CHEM101,2024-10,66.0
E1541,CHEM101,2024-06,69.5
E1541,CHEM101,2024-05,68.1
E1541,CHEM101,2024-11,90.8
E1541,CSET211,2024-05,74.0
E1541,CSET211,2024-09,97.6
E1541,CSET211,2024-07,63.1
E1541,CSET211,2024-04,77.7
E1541,CSET211,2024-10,84.4
E1541,CSET211,2024-06,76.7
E1541,ENG101,2024-01,62.6
E1541,ENG101,2024-08,60.2
E1541,ENG101,2024-07,98.3
E1541,ENG101,2024-03,93.2
E1541,ENG101,2024-02,63.9
E1541,ENG101,2024-05,94.7
E1541,ENG101,2024-04,66.5
E1541,ENG101,2024-09,73.5
E1541,ENG101,2024-10,69.4
E1541,ENG101,2024-06,89.5
E1562,MATH201,2024-12,83.8
E1562,MATH201,2024-09,86.2
E1562,MATH201,2024-03,64.2
E1562,MATH201,2024-10,86.3
E1562,MATH201,2024-04,68.8
E1562,MATH201,2024-02,76.9
E1562,CSET201,2024-01,80.4
E1562,CSET201,2024-11,94.7
E1562,CSET201,2024-04,71.0
E1562,CSET201,2024-08,85.7
E1562,CSET201,2024-06,81.5
E1562,CSET201,2024-02,94.4
E1562,CSET240,2024-02,80.9
E1562,CSET240,2024-06,95.7
E1562,CSET240,2024-08,71.5
E1562,CSET240,2024-11,90.2
E1562,CSET240,2024-12,86.9
E1562,CSET240,2024-05,83.5
E1562,CSET240,2024-09,80.6
E1562,CSET240,2024-10,68.9
E1562,CSET240,2024-03,82.6
E1562,CSET240,2024-01,62.7
E1562,ENG101,2024-06,60.3
E1562,ENG101,2024-09,66.8
E1562,ENG101,2024-11,73.7
E1562,ENG101,2024-05,76.1
E1562,ENG101,2024-10,65.8
E1562,ENG101,2024-01,77.8
E1562,ENG101,2024-08,66.3
E1562,ENG101,2024-12,71.3
E1562,ENG101,2024-03,95.7
E1622,ENG101,2024-03,89.2
E1622,ENG101,2024-02,73.9
E1622,ENG101,2024-05,72.1
E1622,ENG101,2024-12,61.4
E1622,ENG101,2024-10,86.6
E1622,ENG101,2024-01,86.3
E1622,ENG101,2024-08,71.4
E1622,ENG101,2024-06,81.7
E1622,ENG101,2024-07,90.1
E1622,CSET211,2024-07,67.5
E1622,CSET211,2024-05,65.4
E1622,CSET211,2024-06,96.6
E1622,CSET211,2024-04,86.4
E1622,CSET211,2024-02,67.3
E1622,CSET211,2024-10,96.2
E1622,CSET211,2024-12,65.5
E1622,MATH201,2024-01,74.9
E1622,MATH201,2024-04,91.9
E1622,MATH201,2024-08,96.1
E1622,MATH201,2024-06,93.4
E1622,MATH201,2024-05,60.7
E1622,MATH201,2024-09,97.3
E1622,MATH201,2024-12,72.9
E1622,MATH201,2024-10,65.1
E1622,MATH201,2024-11,71.1
E1622,MATH201,2024-07,96.9
E1622,CSET240,2024-03,74.3
E1622,CSET240,2024-06,66.7
E1622,CSET240,2024-02,95.4
E1622,CSET240,2024-05,97.1
E1622,CSET240,2024-09,94.2
E1622,CSET240,2024-08,97.3
E1622,CSET240,2024-10,70.5
E1622,CSET240,2024-12,99.6
E1622,CSET240,2024-11,94.2
E1622,CSET240,2024-04,91.2
E1650,CSET243,2024-03,73.9
E1650,CSET243,2024-05,83.4
E1650,CSET243,2024-01,94.1
E1650,CSET243,2024-04,78.7
E1650,CSET243,2024-06,92.5
E1650,CSET243,2024-12,86.0
E1650,CSET243,2024-10,82.8
E1650,CSET243,2024-07,74.3
E1650,CSET243,2024-08,81.0
E1650,CSET243,2024-02,96.0
E1650,CSET211,2024-12,83.5
E1650,CSET211,2024-08,91.0
E1650,CSET211,2024-06,94.4
E1650,CSET211,2024-03,76.0
E1650,CSET211,2024-02,65.7
E1650,CSET211,2024-10,90.3
E1650,CSET211,2024-05,62.8
E1650,CSET201,2024-08,86.7
E1650,CSET201,2024-01,63.3
E1650,CSET201,2024-11,68.0
E1650,CSET201,2024-10,90.6
E1650,CSET201,2024-09,90.2
E1650,CSET201,2024-07,84.7
E1650,CHEM101,2024-03,99.3
E1650,CHEM101,2024-12,83.1
E1650,CHEM101,2024-07,67.7
E1650,CHEM101,2024-08,78.4
E1650,CHEM101,2024-01,96.2
E1650,CHEM101,2024-11,90.4
E1650,CHEM101,2024-04,69.6
E1697,ENG101,2024-01,67.7
E1697,ENG101,2024-02,97.9
E1697,ENG101,2024-03,91.2
E1697,ENG101,2024-10,64.0
E1697,ENG101,2024-06,64.0
E1697,ENG101,2024-05,97.2
E1697,CSET243,2024-02,64.0
E1697,CSET243,2024-01,80.7
E1697,CSET243,2024-03,93.3
E1697,CSET243,2024-07,76.7
E1697,CSET243,2024-11,84.1
E1697,CSET243,2024-08,61.5
E1697,CSET243,2024-05,60.5
E1697,CSET243,2024-09,66.2
E1697,CSET243,2024-04,77.0
E1697,MATH201,2024-11,80.4
E1697,MATH201,2024-07,95.7
E1697,MATH201,2024-08,83.0
E1697,MATH201,2024-09,93.4
E1697,MATH201,2024-12,63.1
E1697,MATH201,2024-02,71.3
E1697,MATH201,2024-03,91.9
E1697,MATH201,2024-10,78.0
E1697,CSET240,2024-06,99.0
E1697,CSET240,2024-05,80.5
E1697,CSET240,2024-09,85.0
E1697,CSET240,2024-11,69.7
E1697,CSET240,2024-12,90.4
E1697,CSET240,2024-10,96.2
E1697,CSET240,2024-07,87.6
E1697,CSET240,2024-08,79.6
E1724,ENG101,2024-10,86.4
E1724,ENG101,2024-04,91.9
E1724,ENG101,2024-11,82.3
E1724,ENG101,2024-09,90.0
E1724,ENG101,2024-01,79.2
E1724,ENG101,2024-03,64.9
E1724,CSET201,2024-11,72.0
E1724,CSET201,2024-07,93.2
E1724,CSET201,2024-09,60.1
E1724,CSET201,2024-10,83.4
E1724,CSET201,2024-02,70.3
E1724,CSET201,2024-01,69.7
E1724,CSET201,2024-12,61.7
E1724,PHY101,2024-01,75.4
E1724,PHY101,2024-11,74.7
E1724,PHY101,2024-02,62.9
E1724,PHY101,2024-07,92.5
E1724,PHY101,2024-04,76.7
E1724,PHY101,2024-09,87.9
E1724,PHY101,2024-03,84.6
E1735,CHEM101,2024-01,82.8
E1735,CHEM101,2024-08,60.7
E1735,CHEM101,2024-07,63.4
E1735,CHEM101,2024-11,71.4
E1735,CHEM101,2024-06,94.2
E1735,CHEM101,2024-04,79.3
E1735,CHEM101,2024-10,88.5
E1735,CHEM101,2024-02,92.4
E1735,CSET201,2024-09,89.3
E1735,CSET201,2024-02,72.2
E1735,CSET201,2024-06,78.9
E1735,CSET201,2024-10,68.2
E1735,CSET201,2024-08,63.5
E1735,CSET201,2024-04,99.8
E1735,CSET201,2024-11,95.8
E1735,CSET201,2024-12,89.6
E1735,CSET243,2024-01,98.9
E1735,CSET243,2024-08,61.9
E1735,CSET243,2024-09,90.5
E1735,CSET243,2024-05,65.7
E1735,CSET243,2024-10,81.9
E1735,CSET243,2024-04,75.8
E1735,CSET243,2024-02,64.3
E1735,CSET243,2024-12,80.6
E1735,CSET243,2024-07,72.6
E1735,PHY101,2024-10,68.1
E1735,PHY101,2024-02,91.6
E1735,PHY101,2024-01,76.1
E1735,PHY101,2024-12,83.4
E1735,PHY101,2024-08,62.9
E1735,PHY101,2024-07,87.5
E1735,PHY101,2024-03,66.3
E1735,PHY101,2024-09,77.9
E1735,PHY101,2024-04,61.6
E1749,CHEM101,2024-06,66.9
E1749,CHEM101,2024-05,75.0
E1749,CHEM101,2024-08,89.1
E1749,CHEM101,2024-12,61.6
E1749,CHEM101,2024-03,64.8
E1749,CHEM101,2024-10,95.1
E1749,CHEM101,2024-02,66.0
E1749,CHEM101,2024-01,61.7
E1749,CSET201,2024-07,67.6
E1749,CSET201,2024-03,86.6
E1749,CSET201,2024-05,85.2
E1749,CSET201,2024-12,74.5
E1749,CSET201,2024-06,85.6
E1749,CSET201,2024-08,74.0
E1749,CSET201,2024-01,81.4
E1749,CSET201,2024-02,81.2
E1749,CSET243,2024-05,99.6
E1749,CSET243,2024-10,86.6
E1749,CSET243,2024-07,91.7
E1749,CSET243,2024-08,88.0
E1749,CSET243,2024-06,74.2
E1749,CSET243,2024-04,67.5
E1749,CSET243,2024-02,89.1
E1749,CSET243,2024-12,62.0
E1752,CSET243,2024-03,96.5
E1752,CSET243,2024-09,69.3
E1752,CSET243,2024-11,99.8
E1752,CSET243,2024-02,90.5
E1752,CSET243,2024-12,62.6
E1752,CSET243,2024-01,98.0
E1752,CSET243,2024-08,66.5
E1752,CSET243,2024-04,73.3
E1752,CHEM101,2024-02,88.8
E1752,CHEM101,2024-04,73.9
E1752,CHEM101,2024-12,87.4
E1752,CHEM101,2024-01,68.1
E1752,CHEM101,2024-07,77.8
E1752,CHEM101,2024-05,73.0
E1752,CHEM101,2024-06,97.3
E1752,CHEM101,2024-09,76.3
E1752,CHEM101,2024-08,60.2
E1752,CHEM101,2024-10,97.6
E1752,ENG101,2024-06,86.6
E1752,ENG101,2024-07,94.2
E1752,ENG101,2024-05,95.1
E1752,ENG101,2024-08,81.8
E1752,ENG101,2024-02,64.0
E1752,ENG101,2024-01,94.0
E1758,MATH201,2024-10,78.4
E1758,MATH201,2024-09,99.5
E1758,MATH201,2024-08,90.1
E1758,MATH201,2024-07,88.9
E1758,MATH201,2024-05,88.2
E1758,MATH201,2024-01,63.3
E1758,MATH201,2024-04,69.6
E1758,MATH201,2024-02,60.2
E1758,MATH201,2024-06,92.4
E1758,MATH201,2024-11,87.3
E1758,CHEM101,2024-06,72.5
E1758,CHEM101,2024-12,97.2
E1758,CHEM101,2024-09,85.7
E1758,CHEM101,2024-02,73.7
E1758,CHEM101,2024-07,92.9
E1758,CHEM101,2024-04,71.8
E1758,CSET201,2024-09,84.0
E1758,CSET201,2024-07,72.4
E1758,CSET201,2024-05,68.1
E1758,CSET201,2024-11,74.8
E1758,CSET201,2024-03,88.0
E1758,CSET201,2024-12,71.6
E1758,CSET201,2024-02,96.3
E1758,CSET201,2024-10,86.9
E1758,CSET201,2024-01,64.9
E1758,CSET201,2024-06,92.0
E1759,CSET211,2024-11,86.9
E1759,CSET211,2024-01,75.1
E1759,CSET211,2024-12,72.0
E1759,CSET211,2024-09,69.8
E1759,CSET211,2024-05,72.2
E1759,CSET211,2024-02,99.6
E1759,CSET211,2024-03,62.5
E1759,CSET211,2024-04,75.4
E1759,CSET211,2024-06,67.9
E1759,MATH201,2024-04,69.9
E1759,MATH201,2024-05,85.7
E1759,MATH201,2024-10,91.3
E1759,MATH201,2024-11,86.3
E1759,MATH201,2024-12,88.6
E1759,MATH201,2024-06,76.2
E1759,PHY101,2024-06,88.1
E1759,PHY101,2024-08,92.5
E1759,PHY101,2024-12,69.1
E1759,PHY101,2024-11,81.1
E1759,PHY101,2024-10,62.4
E1759,PHY101,2024-07,99.5
E1759,PHY101,2024-02,79.1
E1759,PHY101,2024-09,98.3
E1759,PHY101,2024-01,66.1
E1759,CHEM101,2024-03,85.7
E1759,CHEM101,2024-10,63.4
